daya_listrik,kulkas_inverter,kulkas_num,kulkas_power,kulkas_consume_hour,ac_inverter,ac_num,ac_consume_hour,ac_power,lamp_type,lamp_num,lamp_consume_hour,lamp_power,co2_per_month,kwh_per_month,price_per_month
1300,sudah,11,310,10,belum,6,6,340,pijar,7,3,0,1463.32,1390.2,2007448.8
3500,sudah,14,310,5,belum,12,19,80,neon,22,14,60,3502.51,1752.6,2977667.4
6600,belum,0,310,14,sudah,16,9,380,led,18,9,69,13581.0,1976.94,3358821.06
5500,sudah,7,220,2,belum,8,12,110,led,28,20,32,1688.5,946.8,1608613.2
1300,belum,11,100,9,sudah,20,22,340,pijar,23,20,74,42061.71,5806.2,8384152.8
3500,belum,13,10,11,belum,20,19,290,neon,8,24,89,6436.11,3861.54,6560756.46
2200,belum,6,340,0,belum,17,23,70,pijar,4,20,20,4211.49,869.1,1254980.4000000001
5500,belum,13,190,23,sudah,11,0,20,pijar,38,10,36,2405.87,2114.7,3592875.3
2200,sudah,15,350,17,belum,14,1,170,neon,37,12,31,2855.4,3161.82,4565668.08
6600,belum,16,210,15,belum,2,5,170,pijar,16,1,43,1410.82,1583.64,2690604.3600000003
5500,belum,6,300,5,sudah,6,19,330,neon,27,15,94,11679.34,2540.7,4316649.3
6600,sudah,4,320,16,belum,11,14,10,pijar,39,10,6,2619.81,730.8,1241629.2
5500,belum,9,260,15,belum,15,13,170,neon,3,1,50,3329.04,2052.0,3486348.0
1300,sudah,13,280,7,sudah,16,21,320,neon,28,17,25,31639.89,4347.0,6277068.0
3500,belum,14,80,18,belum,10,2,320,led,21,8,41,1050.64,1003.44,1704844.56
1300,sudah,18,110,21,sudah,12,13,330,led,28,18,69,16190.26,3835.08,5537855.52
6600,sudah,14,110,18,sudah,17,17,270,led,38,18,71,27903.39,4629.42,7865384.58
3500,belum,17,260,1,sudah,14,9,60,pijar,38,24,77,14069.69,2466.12,4189937.88
2200,sudah,15,230,14,belum,14,5,330,neon,40,18,56,3603.25,3351.6,4839710.399999999
5500,belum,1,280,18,sudah,9,21,130,led,38,8,26,16696.5,1125.42,1912088.58
2200,sudah,18,100,20,sudah,15,24,140,pijar,11,22,26,32693.1,2780.76,4015417.4400000004
3500,sudah,13,50,4,belum,12,24,330,neon,10,22,92,5375.96,3536.4,6008343.600000001
6600,belum,2,220,0,sudah,8,16,190,neon,17,6,86,11490.23,992.76,1686699.24
1300,belum,3,340,2,belum,6,11,110,pijar,14,7,21,1015.65,340.74,492028.56
2200,belum,12,320,1,sudah,6,4,260,pijar,37,5,48,2779.77,568.8,821347.2
5500,sudah,2,80,4,belum,2,8,320,led,16,5,8,306.82,192.0,326208.0
1300,belum,3,290,20,belum,5,14,10,pijar,36,10,75,2325.03,1353.0,1953732.0
900,belum,5,10,6,sudah,15,17,80,led,2,15,69,21797.97,683.1,923551.2000000001
900,sudah,13,30,14,belum,7,21,270,neon,2,2,70,2383.99,1362.9,1842640.8
3500,belum,15,90,2,sudah,16,4,390,pijar,11,24,63,6854.07,1328.76,2257563.2399999998
3500,belum,9,170,14,sudah,4,23,230,pijar,0,5,70,8696.17,1277.4,2170302.6
2200,belum,2,110,18,sudah,1,7,330,led,5,17,19,793.88,236.55,341578.2
6600,sudah,0,150,9,belum,16,16,310,led,2,5,65,4100.05,2400.3,4078109.7
3500,belum,14,170,4,belum,9,4,260,neon,31,15,33,1338.25,1026.75,1744448.25
3500,sudah,4,160,15,belum,5,2,120,pijar,16,15,37,992.65,590.4,1003089.6
900,sudah,9,120,13,belum,1,1,240,neon,9,11,76,592.01,654.12,884370.24
450,belum,15,330,10,belum,3,8,80,led,22,22,97,2650.74,2951.04,1224681.6
450,belum,10,40,24,belum,5,2,190,pijar,4,15,2,522.2,348.6,144669.0
6600,belum,16,90,23,belum,15,2,100,pijar,28,2,83,1402.61,1223.04,2077944.96
1300,belum,4,80,5,belum,5,16,80,pijar,25,5,72,1321.11,510.0,736440.0
1300,belum,3,30,5,sudah,0,8,210,led,27,17,76,925.59,1060.02,1530668.88
5500,sudah,9,170,8,belum,3,24,90,pijar,14,15,60,1752.28,939.6,1596380.4000000001
3500,sudah,4,210,5,sudah,15,23,190,neon,18,16,34,30753.35,2386.26,4054255.74
1300,belum,1,160,7,sudah,15,24,290,pijar,38,12,33,33651.95,3617.04,5223005.76
3500,sudah,5,110,13,belum,7,3,370,pijar,7,19,72,1010.55,734.88,1248561.1199999999
6600,belum,11,90,20,belum,17,22,200,led,30,13,30,5866.55,3189.0,5418111.0
5500,sudah,20,270,17,belum,14,7,360,led,20,19,61,4532.85,4507.8,7658752.2
5500,belum,11,70,2,belum,6,20,290,led,3,6,78,1935.23,1132.32,1923811.68
900,sudah,13,170,14,belum,19,9,380,led,8,0,40,3776.63,2877.6,3890515.1999999997
3500,belum,2,290,4,belum,9,8,20,neon,1,22,9,728.51,118.74,201739.25999999998
3500,belum,19,180,9,belum,6,5,160,pijar,27,13,70,2341.49,1804.5,3065845.5
900,belum,7,260,18,sudah,14,11,250,pijar,25,19,75,16225.05,3206.55,4335255.600000001
2200,sudah,8,50,0,belum,20,20,110,pijar,7,9,61,4702.52,1435.29,2072558.76
1300,belum,1,360,5,sudah,12,15,230,led,23,4,27,16093.12,1370.52,1979030.88
1300,sudah,0,240,16,sudah,1,10,370,neon,7,21,9,1017.52,150.69,217596.36
6600,sudah,16,250,7,belum,0,16,130,neon,20,13,11,867.49,925.8,1572934.2
900,sudah,17,30,9,sudah,3,11,260,pijar,40,21,62,5822.91,1957.5,2646540.0
900,belum,19,60,1,sudah,5,6,80,neon,19,22,87,3630.25,1197.18,1618587.36
900,belum,10,260,11,belum,20,17,30,neon,2,5,30,3894.09,1173.0,1585896.0
450,sudah,15,280,6,belum,20,4,240,pijar,25,12,12,2378.88,1440.0,597600.0
3500,sudah,1,320,21,sudah,16,5,40,neon,10,10,74,7123.43,519.6,882800.4
5500,belum,2,340,11,sudah,8,17,260,pijar,9,20,1,12671.85,1290.6,2192729.4
3500,belum,18,340,8,belum,8,16,200,led,17,2,69,2956.0,2307.18,3919898.82
2200,sudah,12,330,0,sudah,20,21,330,pijar,5,8,44,38370.13,4210.8,6080395.2
6600,belum,10,90,18,sudah,16,3,290,led,28,12,61,5297.93,1518.48,2579897.52
1300,sudah,11,300,13,sudah,9,21,40,neon,24,19,21,17398.32,1801.08,2600759.52
2200,belum,6,100,24,belum,4,19,180,pijar,18,7,42,1701.41,1001.16,1445675.04
6600,belum,9,40,5,sudah,19,21,390,led,20,11,50,37261.95,5052.3,8583857.700000001
6600,sudah,6,290,12,sudah,10,17,150,pijar,18,5,72,15586.38,1585.8,2694274.1999999997
1300,sudah,17,170,10,sudah,16,16,240,neon,16,0,16,23494.69,2710.2,3913528.8
900,belum,20,270,9,belum,1,17,90,led,17,2,38,1403.74,1542.66,2085676.32
3500,belum,19,40,22,sudah,16,12,300,led,18,4,21,17892.24,2274.96,3865157.04
1300,sudah,18,170,11,sudah,0,22,10,neon,20,9,67,1200.11,1371.6,1980590.4
450,sudah,7,120,13,belum,4,7,270,led,31,4,74,937.83,829.68,344317.19999999995
5500,belum,3,300,8,sudah,17,0,110,pijar,37,4,49,610.29,433.56,736618.4400000001
900,belum,10,170,19,belum,14,4,50,neon,20,23,39,1982.13,1591.2,2151302.4
3500,belum,13,100,0,belum,4,0,330,neon,38,18,6,404.24,123.12,209180.88
900,belum,12,200,0,sudah,5,3,190,neon,17,14,53,1720.5,463.92,627219.84
1300,sudah,15,180,13,belum,14,18,310,led,35,11,42,5344.84,3881.7,5605174.8
3500,belum,2,170,17,sudah,15,16,0,led,30,0,12,20143.62,173.4,294606.60000000003
1300,sudah,1,60,15,belum,11,16,170,led,3,16,67,2337.58,1021.08,1474439.52
1300,belum,17,120,0,belum,1,13,320,pijar,18,4,43,412.14,217.68,314329.92
6600,sudah,19,80,6,sudah,17,9,90,neon,12,8,21,13404.22,747.18,1269458.8199999998
6600,belum,12,170,8,belum,8,23,160,pijar,1,15,2,2718.99,1373.7,2333916.3000000003
2200,sudah,0,350,19,belum,20,24,160,pijar,1,0,33,5963.2,2304.0,3326976.0
3500,sudah,15,260,5,belum,15,18,20,pijar,1,3,17,2947.75,748.53,1271752.47
1300,sudah,3,140,16,sudah,10,4,360,led,11,12,97,4167.78,1017.72,1469587.68
3500,sudah,4,250,1,belum,8,15,0,pijar,40,16,98,3684.59,1911.6,3247808.4
1300,sudah,8,270,12,belum,16,19,210,led,7,22,97,5146.52,3140.94,4535517.36
900,sudah,0,110,4,belum,18,22,250,neon,0,9,10,5757.18,2970.0,4015440.0
2200,sudah,13,350,24,belum,7,22,330,neon,33,14,99,6447.78,6172.74,8913436.56
2200,belum,15,190,1,sudah,1,24,140,led,5,9,84,2247.2,299.7,432766.8
900,sudah,18,40,14,sudah,4,21,90,pijar,16,4,57,7671.81,638.64,863441.28
6600,belum,0,310,12,belum,19,10,390,led,3,9,88,3448.62,2294.28,3897981.72
5500,belum,8,110,24,belum,20,17,280,neon,1,8,86,5742.82,3510.24,5963897.76
2200,sudah,4,300,21,sudah,10,8,240,pijar,6,15,82,8063.71,1553.4,2243109.6
900,belum,19,350,10,belum,12,14,260,neon,25,5,7,4165.02,3331.65,4504390.8
450,belum,11,190,1,belum,9,24,50,neon,10,14,73,2479.89,693.3,287719.5
1300,belum,16,340,8,sudah,11,12,110,neon,35,17,45,13290.24,2544.45,3674185.8
5500,sudah,1,100,23,sudah,10,4,400,led,5,9,24,3802.95,581.4,987798.6
3500,sudah,14,30,13,sudah,5,0,280,led,7,5,56,222.45,222.6,378197.39999999997
3500,belum,12,250,4,belum,2,2,340,pijar,21,9,65,986.94,769.35,1307125.6500000001
5500,sudah,4,300,3,belum,5,19,290,led,39,4,92,1926.22,1365.06,2319236.94
2200,belum,13,170,7,belum,16,2,270,neon,23,23,6,1177.3,818.52,1181942.88
5500,sudah,17,290,23,belum,12,20,10,led,37,0,58,4888.51,3473.7,5901816.3
1300,belum,4,120,17,sudah,5,5,400,pijar,24,20,31,3735.36,991.2,1431292.8
450,belum,17,330,23,belum,6,5,140,pijar,29,7,84,4244.84,4508.46,1871010.9
1300,belum,0,310,11,belum,5,21,170,neon,16,11,64,1673.03,873.42,1261218.48
1300,belum,15,170,21,belum,0,13,40,pijar,5,3,96,1391.33,1649.7,2382166.8000000003
2200,sudah,11,180,10,sudah,12,0,300,neon,23,24,80,1776.29,1918.8,2770747.1999999997
2200,belum,6,100,22,belum,15,6,320,pijar,20,7,66,2264.92,1537.2,2219716.8000000003
450,sudah,10,90,14,belum,12,1,360,led,5,12,31,588.89,563.4,233811.0
450,sudah,18,160,10,belum,12,3,180,led,15,10,29,1313.81,1188.9,493393.50000000006
2200,sudah,8,20,2,belum,19,24,390,neon,36,6,57,8527.38,5714.16,8251247.04
1300,sudah,9,250,11,belum,18,16,40,led,36,7,75,3864.28,1655.1,2389964.4
2200,sudah,3,320,18,sudah,1,18,40,led,37,15,18,2280.95,839.7,1212526.8
450,belum,0,270,0,sudah,13,23,240,led,38,6,98,27173.71,2823.12,1171594.8
2200,belum,9,0,13,belum,12,23,90,pijar,21,4,68,3286.36,916.56,1323512.64
900,sudah,18,350,24,belum,20,19,330,pijar,13,16,95,10726.69,8890.8,12020361.6
900,sudah,14,10,5,belum,8,20,100,pijar,5,21,61,2133.02,693.15,937138.7999999999
6600,sudah,1,180,9,belum,6,6,330,pijar,9,7,36,797.33,473.04,803694.9600000001
900,sudah,4,30,4,belum,18,22,80,neon,30,13,97,5254.56,2099.7,2838794.4
1300,belum,2,200,19,sudah,12,21,50,led,8,2,42,21502.4,626.16,904175.0399999999
450,sudah,13,70,0,belum,16,7,210,pijar,12,3,62,1639.97,772.56,320612.39999999997
2200,sudah,14,230,0,sudah,9,3,220,pijar,5,8,32,2491.34,216.6,312770.39999999997
3500,belum,15,250,2,sudah,11,19,90,neon,1,17,23,18058.67,801.03,1360949.97
6600,belum,4,60,12,sudah,3,6,230,led,21,7,98,2043.91,642.78,1092083.22
3500,sudah,8,330,22,belum,16,12,30,neon,7,19,14,3306.93,1971.06,3348830.94
5500,sudah,14,250,14,sudah,15,9,280,led,21,11,77,13798.23,3137.61,5330799.390000001
450,belum,12,260,20,belum,18,17,60,pijar,8,9,92,4888.5,2621.52,1087930.8
450,belum,7,280,17,sudah,1,11,320,led,18,4,45,1900.22,1202.4,498996.00000000006
5500,sudah,9,230,18,sudah,1,3,160,neon,25,15,10,1430.33,1244.7,2114745.3000000003
900,sudah,10,90,16,belum,18,6,220,led,6,19,85,2119.03,1435.5,1940796.0
450,belum,5,210,16,belum,4,0,260,led,23,15,70,1049.66,1228.5,509827.5
6600,sudah,17,270,5,belum,9,12,320,led,31,23,82,3822.86,3479.28,5911296.720000001
3500,belum,14,360,11,sudah,7,16,100,led,24,23,55,11758.52,2910.0,4944090.0
5500,sudah,5,100,21,belum,20,23,160,pijar,16,17,63,6875.21,3037.08,5159998.92
5500,sudah,15,60,0,sudah,16,6,350,neon,18,19,61,9433.76,1633.86,2775928.1399999997
5500,sudah,3,290,16,belum,2,24,340,led,11,3,81,1206.73,987.39,1677575.6099999999
900,belum,10,270,0,belum,16,23,330,led,28,13,31,6379.92,3981.72,5383285.4399999995
900,sudah,7,350,6,sudah,3,6,300,neon,5,11,53,2075.08,690.45,933488.4
6600,sudah,10,330,6,sudah,10,7,180,pijar,16,7,19,6858.95,1035.84,1759892.16
450,sudah,19,300,10,sudah,19,16,330,neon,15,9,85,29403.65,5063.85,2101497.75
1300,sudah,1,20,24,belum,13,14,360,led,34,20,55,4148.04,3102.0,4479288.0
900,belum,10,70,0,sudah,12,24,150,pijar,29,1,6,25071.25,1301.22,1759249.44
2200,sudah,6,100,23,belum,19,24,130,neon,13,3,93,5801.79,2301.21,3322947.24
2200,sudah,8,130,5,belum,10,10,280,led,15,11,41,1847.54,1198.95,1731283.8
3500,sudah,9,180,12,sudah,19,7,50,pijar,8,12,96,12109.4,1059.18,1799546.82
3500,belum,2,260,21,belum,18,19,140,led,9,23,14,4463.79,1850.94,3144747.06
3500,belum,11,250,11,belum,17,8,0,led,22,10,43,2183.13,1191.3,2024018.7
450,sudah,10,230,8,sudah,10,20,260,led,34,0,55,18339.12,2112.0,876480.0
450,sudah,15,40,3,sudah,1,20,310,neon,13,7,65,2044.78,417.45,173241.75
2200,sudah,7,240,18,belum,0,17,80,led,39,0,88,739.08,907.2,1309996.8
1300,sudah,14,270,1,belum,20,6,10,neon,8,22,60,1487.15,466.2,673192.7999999999
450,belum,5,270,6,belum,2,19,250,neon,26,6,26,915.2,649.68,269617.19999999995
5500,belum,2,230,13,belum,16,12,350,pijar,11,19,27,3896.12,2364.69,4017608.31
1300,sudah,5,100,8,sudah,4,17,330,neon,6,13,82,6482.44,985.08,1422455.52
1300,sudah,8,290,17,belum,10,1,320,neon,6,23,55,1359.83,1506.9,2175963.6
450,belum,11,50,11,sudah,11,22,380,pijar,33,18,10,23701.47,3118.5,1294177.5
2200,belum,12,80,4,belum,5,24,320,pijar,25,13,76,3205.98,2008.2,2899840.8000000003
900,belum,16,170,7,belum,7,22,200,pijar,20,3,35,2687.91,1558.2,2106686.4
900,sudah,0,150,14,belum,14,0,310,neon,18,21,77,854.09,873.18,1180539.3599999999
2200,sudah,17,290,21,belum,8,12,180,pijar,30,12,44,4768.53,4099.5,5919678.0
900,belum,3,310,23,belum,19,9,110,led,7,12,87,2630.48,1425.24,1926924.48
450,belum,7,60,9,sudah,19,2,0,led,38,16,97,4777.47,1882.68,781312.2000000001
3500,sudah,10,90,17,sudah,0,1,350,led,27,2,86,517.85,598.32,1016545.68
6600,belum,20,280,20,sudah,15,20,80,neon,1,18,63,28322.42,4114.02,6989719.98
900,sudah,13,260,12,sudah,19,6,220,led,37,23,43,12107.88,3066.99,4146570.4799999995
450,belum,1,320,5,belum,11,19,50,pijar,36,24,75,5165.76,2305.5,956782.5
6600,belum,0,230,8,sudah,1,15,200,neon,8,19,8,1417.48,126.48,214889.52000000002
2200,belum,4,70,6,sudah,2,10,30,led,19,7,57,1930.5,295.83,427178.51999999996
2200,sudah,6,200,4,sudah,5,16,40,pijar,39,13,57,8447.58,1106.97,1598464.68
1300,belum,16,90,1,belum,13,20,190,neon,25,6,57,3719.3,1781.7,2572774.8000000003
450,belum,19,190,19,belum,11,3,220,pijar,16,10,93,2787.44,2721.9,1129588.5
450,sudah,0,350,17,belum,9,3,220,pijar,6,3,97,446.78,230.58,95690.70000000001
6600,belum,3,260,6,sudah,19,8,340,pijar,18,5,85,14336.28,1920.3,3262589.6999999997
2200,sudah,16,150,9,sudah,19,10,400,neon,14,19,45,18560.43,3287.1,4746572.399999999
6600,belum,3,360,17,sudah,3,2,400,led,23,4,20,1061.19,678.0,1151922.0
450,belum,20,50,7,belum,9,17,330,pijar,31,2,80,2936.23,1873.5,777502.5
5500,sudah,17,330,3,sudah,20,17,160,neon,36,18,67,31330.62,3439.38,5843506.62
1300,sudah,17,10,2,sudah,15,24,220,pijar,14,1,28,31911.16,2397.96,3462654.24
3500,belum,7,320,24,belum,15,4,250,led,35,1,88,2253.54,2155.2,3661684.8
5500,belum,16,290,8,sudah,10,4,10,pijar,18,24,29,5312.79,1501.44,2550946.56
3500,sudah,11,0,3,belum,14,23,320,led,32,17,56,6043.19,4005.12,6804698.88
6600,belum,7,60,7,belum,17,0,100,led,11,13,24,189.57,191.16,324780.83999999997
3500,belum,13,150,7,sudah,5,6,60,led,23,18,60,3550.47,1208.7,2053581.3
1300,belum,11,190,18,belum,4,15,340,pijar,19,14,99,3024.08,2530.62,3654215.28
6600,sudah,16,190,17,sudah,17,19,30,neon,12,18,65,28847.39,2262.3,3843647.7
5500,sudah,13,120,1,belum,0,7,10,led,32,5,67,323.51,368.4,625911.6
1300,sudah,0,100,13,sudah,14,1,340,neon,27,20,56,2232.17,1050.0,1516200.0
2200,sudah,4,130,21,sudah,19,5,20,led,5,22,25,8323.52,467.1,674492.4
5500,belum,20,220,24,belum,16,5,140,neon,29,10,42,3964.6,3869.4,6574110.600000001
6600,sudah,12,80,9,sudah,10,0,0,led,2,17,6,239.01,265.32,450778.68
3500,sudah,15,250,1,belum,14,9,60,neon,1,19,36,1385.37,359.82,611334.1799999999
3500,belum,20,300,3,sudah,10,17,270,led,11,11,15,15748.92,1971.45,3349493.5500000003
1300,belum,13,350,22,belum,16,0,380,neon,20,21,78,3376.75,3985.8,5755495.2
2200,belum,17,310,2,sudah,4,22,210,neon,10,12,29,8158.88,975.0,1407900.0
5500,belum,20,90,16,belum,17,0,70,pijar,0,11,19,750.13,864.0,1467936.0
3500,belum,12,60,17,sudah,9,7,150,pijar,39,17,94,8458.91,2520.36,4282091.640000001
1300,sudah,7,180,16,sudah,14,16,380,pijar,5,19,84,21523.76,3397.8,4906423.2
3500,belum,3,210,8,sudah,0,7,270,led,31,18,10,366.67,318.6,541301.4
5500,sudah,8,120,7,sudah,12,9,70,neon,1,8,46,9360.47,439.44,746608.5599999999
5500,belum,19,0,2,belum,13,24,280,neon,16,21,94,5658.05,3568.32,6062575.680000001
3500,belum,4,150,20,belum,15,14,340,led,13,19,79,4305.49,3087.39,5245475.609999999
900,belum,16,40,0,belum,1,21,180,pijar,20,11,73,1042.34,595.2,804710.4
450,belum,6,280,10,belum,2,15,370,neon,27,2,36,999.28,895.32,371557.80000000005
450,belum,2,140,18,sudah,0,6,250,led,34,15,47,791.99,870.3,361174.5
900,sudah,17,160,16,sudah,1,6,340,neon,23,18,7,1886.45,1453.74,1965456.48
3500,belum,4,280,13,sudah,12,19,230,neon,28,3,91,20803.85,2239.32,3804604.68
1300,belum,11,120,20,belum,17,2,180,pijar,40,1,11,1191.2,988.8,1427827.2
450,sudah,15,210,0,sudah,6,12,170,led,5,13,41,6363.27,447.15,185567.25
3500,belum,18,250,19,belum,7,18,290,led,7,16,51,4194.53,3832.56,6511519.4399999995
1300,belum,20,0,12,sudah,15,10,110,neon,26,4,5,13001.77,510.6,737306.4
2200,sudah,17,270,18,sudah,9,5,0,led,31,18,93,7091.74,4035.42,5827146.48
6600,sudah,13,190,20,belum,14,22,370,pijar,19,4,20,6737.83,4946.4,8403933.6
450,belum,1,50,16,sudah,17,11,380,led,1,13,95,17307.33,2192.85,910032.75
900,sudah,18,30,7,sudah,20,9,390,led,2,12,82,16818.02,2278.44,3080450.88
450,belum,8,120,22,belum,7,1,60,neon,31,4,94,936.88,995.88,413290.2
5500,belum,14,140,7,belum,5,20,100,neon,16,7,24,1559.78,792.24,1346015.76
1300,sudah,7,150,19,sudah,14,3,350,pijar,27,11,94,5532.49,1877.04,2710445.76
1300,belum,9,340,13,belum,14,22,210,neon,9,17,61,5438.1,3413.79,4929512.76
1300,belum,20,180,7,sudah,5,4,400,led,29,19,94,3806.31,2549.82,3681940.08
1300,sudah,9,360,2,sudah,11,20,160,led,39,0,1,19316.88,1250.4,1805577.6
6600,sudah,20,60,21,belum,12,4,320,neon,18,13,52,1855.04,1581.84,2687546.1599999997
1300,belum,10,290,13,belum,12,19,340,pijar,23,2,52,4851.33,3528.36,5094951.84
2200,sudah,5,290,24,sudah,13,18,150,neon,20,19,15,21474.68,2268.0,3274992.0
1300,belum,19,310,10,sudah,5,20,340,led,34,17,78,11735.1,4139.52,5977466.880000001
450,belum,11,120,15,sudah,7,14,380,led,40,15,65,10581.42,2881.2,1195698.0
2200,sudah,20,190,12,belum,3,17,60,pijar,34,13,13,2566.45,1632.18,2356867.92
1300,sudah,9,60,5,belum,10,18,120,pijar,9,16,52,2574.57,953.64,1377056.16
450,sudah,8,360,15,belum,6,2,110,neon,22,14,70,1822.52,1982.4,822696.0
6600,belum,11,160,0,belum,6,5,240,pijar,18,10,10,793.9,270.0,458730.0
5500,sudah,11,150,9,belum,7,24,170,led,15,7,80,2716.32,1554.3,2640755.6999999997
3500,belum,2,160,11,sudah,15,11,320,led,2,7,96,15112.95,1729.92,2939134.08
3500,belum,18,130,9,belum,1,2,360,neon,11,12,19,684.62,728.64,1237959.3599999999
6600,belum,19,50,9,belum,4,10,150,neon,37,17,35,1528.05,1096.95,1863718.05
2200,belum,14,230,17,belum,15,18,90,led,14,17,75,4718.16,2906.7,4197274.8
450,sudah,19,160,14,belum,1,21,20,neon,28,7,87,1740.92,1800.96,747398.4
900,sudah,15,250,13,sudah,18,24,370,pijar,40,9,58,42081.56,6884.1,9307303.200000001
1300,belum,14,30,10,belum,4,2,20,led,12,24,19,390.04,294.96,425922.24
900,sudah,3,40,18,belum,8,3,230,neon,10,0,31,400.59,230.4,311500.8
900,sudah,18,310,16,sudah,7,3,130,neon,14,17,79,4526.18,3324.36,4494534.72
1300,sudah,17,120,9,belum,10,1,240,neon,19,6,41,770.16,763.02,1101800.88
3500,sudah,5,350,23,belum,3,14,150,led,40,0,84,1483.74,1396.5,2372653.5
900,sudah,20,260,19,sudah,8,21,230,pijar,14,11,66,17830.37,4428.12,5986818.24
5500,belum,20,350,24,belum,4,23,0,neon,29,15,68,5745.91,5927.4,10070652.6
6600,belum,20,250,9,sudah,16,11,120,pijar,38,3,16,16508.85,2038.32,3463105.6799999997
450,sudah,4,10,0,belum,6,17,300,led,36,5,11,1685.29,977.4,405621.0
900,belum,11,160,7,belum,6,18,210,neon,40,0,29,1775.79,1050.0,1419600.0
3500,belum,16,40,24,sudah,0,10,20,neon,25,9,22,666.53,609.3,1035200.7
3500,sudah,0,300,21,sudah,11,24,70,led,5,24,10,22486.48,590.4,1003089.6
3500,sudah,19,90,13,belum,20,8,250,neon,14,15,9,3043.2,1923.6,3268196.4
2200,sudah,6,130,18,sudah,4,24,90,led,10,6,85,8689.2,833.4,1203429.5999999999
5500,belum,2,200,12,sudah,12,21,250,neon,24,13,13,22834.52,2155.68,3662500.32
1300,belum,16,220,4,belum,18,12,270,pijar,11,18,51,4179.4,2474.94,3573813.36
450,belum,4,310,15,sudah,2,14,90,led,39,17,76,4160.12,2145.24,890274.5999999999
900,sudah,13,240,13,belum,6,1,310,pijar,10,6,3,1198.72,1278.0,1727856.0
1300,sudah,14,50,21,belum,9,12,50,neon,21,7,45,1695.95,801.45,1157293.8
450,belum,20,50,6,sudah,5,21,250,pijar,30,3,43,9787.57,1083.6,449693.99999999994
3500,sudah,19,170,22,sudah,6,7,0,neon,32,0,44,5264.25,2131.8,3621928.2
450,sudah,2,210,15,belum,2,11,330,led,11,12,86,809.2,747.36,310154.4
5500,belum,8,340,18,sudah,4,13,130,led,32,22,38,6445.23,2474.16,4203597.84
2200,sudah,12,30,5,sudah,19,17,300,led,25,15,17,29474.47,3152.25,4551849.0
1300,belum,16,60,6,belum,11,11,170,pijar,39,8,69,2753.93,1435.74,2073208.56
6600,belum,17,40,8,belum,18,18,100,neon,11,22,57,4160.39,1549.02,2631784.98
900,sudah,20,100,0,belum,17,12,390,neon,29,2,100,3799.38,2560.8,3462201.6
450,sudah,0,10,11,sudah,11,6,330,pijar,12,0,27,6011.83,653.4,271161.0
5500,belum,7,40,9,sudah,16,14,20,neon,38,2,78,19019.11,387.84,658940.1599999999
2200,belum,19,240,10,sudah,1,6,190,neon,2,10,10,1655.63,1408.2,2033440.8
900,sudah,20,80,8,sudah,15,20,20,led,7,11,50,25583.79,679.5,918684.0
450,belum,13,330,21,sudah,4,12,30,neon,38,11,71,7099.05,3636.24,1509039.5999999999
5500,sudah,6,320,6,sudah,16,8,250,pijar,16,22,85,13031.3,2203.2,3743236.8
900,belum,16,300,1,belum,20,7,150,neon,16,7,3,1881.13,784.08,1060076.1600000001
2200,sudah,0,20,0,belum,16,4,380,neon,24,13,50,1632.97,1197.6,1729334.4
5500,sudah,3,210,5,belum,11,9,160,pijar,1,12,78,1350.82,597.78,1015628.22
900,belum,17,30,17,sudah,15,17,120,led,6,6,62,22298.73,1245.06,1683321.1199999999
1300,belum,16,330,7,sudah,13,3,380,led,26,23,21,4907.21,1930.14,2787122.16
6600,belum,12,220,8,belum,17,24,160,neon,30,23,92,7389.32,4496.4,7639383.6
450,sudah,0,0,13,belum,2,3,350,led,18,21,21,363.47,301.14,124973.09999999999
3500,belum,2,300,12,sudah,13,16,200,led,24,11,14,18625.29,1574.88,2675721.12
450,sudah,1,240,9,belum,9,17,60,led,40,16,9,1857.37,513.0,212895.0
5500,belum,18,300,8,belum,1,23,200,pijar,1,15,53,1401.11,1457.85,2476887.15
900,sudah,19,130,20,belum,5,10,150,pijar,20,19,39,2885.18,2151.6,2908963.1999999997
2200,sudah,0,340,24,belum,0,6,300,pijar,22,9,83,740.95,493.02,711920.88
1300,belum,7,360,10,sudah,5,9,90,neon,14,8,63,4669.63,1089.18,1572775.9200000002
3500,sudah,15,180,20,belum,6,20,280,neon,9,11,80,3396.58,2865.6,4868654.399999999
6600,belum,12,230,2,belum,20,20,240,led,5,16,39,5945.87,3139.2,5333500.8
1300,sudah,5,230,5,sudah,6,11,180,led,26,14,26,6215.15,812.82,1173712.08
900,belum,16,320,4,belum,20,18,140,pijar,32,6,86,5531.18,2621.76,3544619.5200000005
450,sudah,2,190,9,sudah,17,1,250,neon,1,2,9,1602.3,230.64,95715.59999999999
450,sudah,4,10,13,sudah,15,15,390,led,26,9,89,21372.29,3272.88,1358245.2
5500,sudah,5,110,15,sudah,12,11,260,led,36,14,68,12923.51,2305.26,3916636.74
6600,belum,17,190,23,sudah,5,10,290,led,7,6,60,6410.46,2739.3,4654070.7
900,belum,10,200,21,sudah,20,0,40,neon,21,21,41,1658.48,1802.43,2436885.36
