id_user,daya_listrik,kulkas_inverter,kulkas_num,kulkas_power,ac_inverter,ac_num,ac_consume_hour,ac_power,lamp_type,lamp_num,lamp_consume_hour,lamp_power,others_power_total,co2_produce_electric_per_month,biaya_per_month,watt_per_month
7592,900,belum,16,40,belum,16,10,150,neon,26,0,28,146,21.80,33510.672,24.786
7593,6600,belum,20,20,belum,2,2,200,led,8,20,41,126,6.64,13402.49358,7.886
7594,2200,sudah,0,10,sudah,17,14,300,pijar,20,13,6,570,62.53,106228.791,73.53
7595,2200,sudah,1,90,belum,4,9,220,pijar,3,2,45,301,7.36,12396.9707,8.581
7596,900,belum,18,230,sudah,14,1,150,pijar,7,14,71,924,11.96,19092.944,14.122
7597,900,belum,0,0,belum,1,22,350,neon,31,6,100,352,22.13,36033.504,26.652
7598,5500,sudah,11,240,sudah,4,16,360,led,4,22,86,195,27.98,56837.38179,33.443
7599,1300,sudah,1,60,belum,15,15,40,led,33,22,8,504,14.70,22207.9284,15.372
7600,1300,belum,11,230,belum,4,7,50,neon,4,23,36,403,6.61,11044.7315,7.645
7601,2200,sudah,8,90,sudah,16,7,160,led,19,3,26,526,17.82,29830.1656,20.648
7602,1300,sudah,19,320,belum,19,17,80,led,4,10,43,653,31.03,49543.0971,34.293
7603,2200,belum,10,190,sudah,5,8,30,pijar,8,12,83,245,9.80,16343.8911,11.313
7604,450,sudah,17,130,sudah,5,22,30,pijar,23,18,56,638,25.70,12172.78,29.332
7605,2200,belum,2,100,sudah,6,0,220,led,15,10,9,111,1.40,2399.6467,1.661
7606,6600,sudah,20,190,sudah,4,0,190,led,28,10,5,598,4.92,9853.87494,5.798
7607,2200,sudah,2,130,belum,3,13,110,led,29,5,82,123,13.96,23928.5661,16.563
7608,6600,belum,9,340,belum,13,13,210,led,30,11,17,801,38.45,76412.56833,44.961
7609,6600,sudah,0,10,belum,15,10,290,led,21,5,47,572,41.51,83288.86671,49.007
7610,3500,sudah,5,250,belum,0,24,340,led,27,0,83,240,1.25,2532.2997,1.49
7611,5500,sudah,20,160,belum,2,22,400,led,35,23,68,209,62.76,128737.698,75.749
7612,450,sudah,12,150,belum,4,20,40,led,22,22,20,548,13.34,6319.62,15.228
7613,5500,belum,6,360,belum,4,14,50,led,7,8,18,838,6.11,11567.00118,6.806
7614,1300,belum,20,0,sudah,10,22,370,neon,35,5,61,66,77.37,133116.1027,92.141
7615,3500,belum,15,220,sudah,0,19,180,neon,27,2,18,794,4.26,8609.81898,5.066
7616,6600,belum,14,20,belum,19,1,380,pijar,12,10,40,999,11.36,22602.04947,13.299
7617,5500,sudah,17,130,sudah,2,8,20,pijar,26,22,43,210,23.65,46458.35208,27.336
7618,1300,belum,3,190,belum,14,20,140,pijar,20,12,59,241,47.29,78260.8437,54.171
7619,5500,sudah,0,50,sudah,9,6,400,pijar,22,5,19,143,20.14,40504.89849,23.833
7620,5500,sudah,8,50,sudah,10,17,90,led,15,11,85,640,26.24,51606.22845,30.365
7621,1300,sudah,1,110,sudah,10,8,400,neon,37,15,8,965,31.61,54197.9205,37.515
7622,900,sudah,15,340,belum,15,18,160,neon,26,4,28,442,44.82,69836.208,51.654
7623,1300,belum,17,60,sudah,17,17,150,pijar,14,11,9,793,40.68,67249.3403,46.549
7624,900,sudah,1,210,sudah,7,4,70,neon,10,12,32,584,5.67,8915.088,6.594
7625,2200,belum,19,170,belum,5,16,90,pijar,18,23,27,26,19.28,31254.6398,21.634
7626,3500,sudah,18,190,sudah,7,8,220,led,1,12,67,563,14.54,29073.85971,17.107
7627,1300,sudah,5,100,sudah,8,3,100,neon,37,24,23,186,19.88,33964.897,23.51
7628,1300,belum,17,300,sudah,20,2,160,led,22,24,87,16,47.60,83000.9044,57.452
7629,900,sudah,7,340,sudah,8,7,280,led,24,1,11,674,16.04,25685.296,18.998
7630,2200,sudah,8,290,sudah,13,1,30,neon,4,5,100,70,4.07,6905.666,4.78
7631,450,belum,19,160,belum,8,7,260,pijar,35,19,19,693,27.14,12835.12,30.928
7632,1300,sudah,11,250,belum,6,19,130,pijar,5,11,22,324,16.81,27599.5488,19.104
7633,1300,sudah,11,280,sudah,13,5,90,led,27,23,51,404,34.29,59239.9235,41.005
7634,900,belum,1,280,belum,12,6,10,led,14,16,49,38,10.53,16242.928,12.014
7635,900,belum,14,200,sudah,10,21,290,pijar,13,6,27,341,56.01,89430.744,66.147
7636,2200,sudah,8,140,belum,5,15,330,neon,8,6,83,348,25.48,43632.8294,30.202
7637,3500,belum,5,60,belum,2,0,360,neon,3,20,68,767,4.27,8747.48091,5.147
7638,450,sudah,16,40,belum,13,0,290,neon,8,3,34,813,1.96,941.635,2.269
7639,450,sudah,19,190,belum,19,1,190,neon,16,2,23,928,7.57,3686.86,8.884
7640,5500,sudah,20,170,belum,3,3,10,pijar,25,4,28,465,5.90,11480.32515,6.755
7641,1300,sudah,2,70,belum,1,20,10,led,38,16,70,161,35.62,62210.2267,43.061
7642,3500,sudah,1,60,sudah,16,13,20,pijar,5,17,81,39,10.84,18939.56232,11.144
7643,2200,belum,9,150,sudah,1,20,390,pijar,33,3,21,496,9.99,16939.1075,11.725
7644,1300,sudah,20,270,belum,0,16,280,pijar,30,13,42,676,19.22,32442.1832,22.456
7645,2200,belum,20,100,sudah,8,24,20,neon,18,8,9,390,7.77,10872.8122,7.526
7646,6600,belum,15,40,sudah,12,18,80,pijar,23,19,94,310,51.07,100727.744,59.268
7647,3500,belum,5,330,belum,9,14,80,pijar,34,2,23,604,12.64,23620.06794,13.898
7648,3500,belum,0,50,belum,3,9,350,led,1,20,1,729,8.60,17333.50647,10.199
7649,2200,sudah,2,300,belum,11,4,350,pijar,23,7,89,967,26.34,45213.3312,31.296
7650,3500,sudah,4,150,belum,1,22,150,neon,30,17,28,986,16.16,32573.19198,19.166
7651,5500,sudah,17,160,sudah,7,6,150,pijar,33,2,26,152,9.45,18504.48264,10.888
7652,1300,sudah,10,50,belum,12,15,80,neon,18,5,91,332,20.86,33837.7634,23.422
7653,450,belum,18,290,sudah,13,4,100,pijar,33,5,61,41,17.61,8518.29,20.526
7654,6600,sudah,9,30,sudah,16,16,180,pijar,28,23,53,868,69.81,138256.7655,81.35
7655,1300,belum,13,340,belum,11,7,350,pijar,33,9,34,62,35.32,59998.391,41.53
7656,3500,belum,15,210,sudah,2,16,50,led,11,2,98,920,6.74,13300.52178,7.826
7657,5500,sudah,12,190,sudah,3,12,180,neon,37,9,24,111,14.31,28659.17439,16.863
7658,450,belum,10,10,belum,19,14,160,pijar,23,17,97,247,69.34,33546.11,80.834
7659,5500,sudah,0,270,belum,19,16,270,pijar,38,13,3,507,72.46,142877.7876,84.069
7660,3500,sudah,16,270,belum,1,14,220,pijar,31,10,48,27,19.06,37911.41571,22.307
7661,2200,belum,8,70,belum,14,9,130,pijar,13,17,94,556,32.91,55288.669,38.27
7662,450,sudah,6,290,belum,3,0,150,pijar,11,17,18,542,5.00,2343.92,5.648
7663,450,belum,5,20,belum,17,23,340,led,11,24,99,946,134.77,66450.63,160.122
7664,1300,belum,19,310,sudah,11,10,150,pijar,26,12,43,307,31.09,52172.4511,36.113
7665,6600,sudah,5,360,sudah,2,19,320,neon,7,4,15,449,12.48,25202.33037,14.829
7666,3500,belum,6,210,sudah,9,1,120,led,12,20,95,133,20.87,42952.22169,25.273
7667,5500,sudah,18,50,belum,14,7,20,led,3,2,31,751,4.06,6453.11541,3.797
7668,6600,belum,16,70,sudah,16,4,20,neon,11,14,75,375,12.38,24345.76725,14.325
7669,900,sudah,14,30,belum,0,7,40,led,33,24,81,15,53.20,87321.624,64.587
7670,5500,belum,10,220,sudah,8,2,280,neon,9,24,85,283,21.03,43037.19819,25.323
7671,6600,belum,3,230,sudah,14,16,400,pijar,30,20,81,762,117.27,237342.7636,139.652
7672,6600,sudah,6,40,sudah,7,21,170,led,10,22,6,186,23.09,45438.63408,26.736
7673,6600,sudah,1,170,sudah,7,11,120,neon,6,0,52,568,8.76,16957.91034,9.978
7674,1300,sudah,14,140,belum,5,18,180,led,16,8,91,961,26.11,44451.9743,30.769
7675,2200,sudah,0,170,sudah,18,5,320,led,6,11,40,727,27.06,46471.6649,32.167
7676,1300,belum,1,20,belum,3,20,250,led,19,15,23,406,18.61,31755.9507,21.981
7677,5500,sudah,2,100,sudah,20,15,380,led,36,4,56,765,103.15,209091.4764,123.029
7678,1300,sudah,12,240,belum,20,22,370,led,30,9,26,235,145.74,249839.1945,172.935
7679,2200,belum,19,110,sudah,10,4,280,pijar,30,22,30,227,28.90,48133.0699,33.317
7680,2200,belum,16,230,sudah,12,5,230,pijar,21,1,94,279,16.75,28508.2651,19.733
7681,2200,sudah,17,350,sudah,15,15,110,pijar,9,4,27,519,28.22,46506.3377,32.191
7682,900,belum,4,100,sudah,5,3,140,pijar,40,16,28,420,18.37,28175.68,20.84
7683,6600,sudah,0,150,belum,2,7,170,neon,1,21,87,319,3.84,7692.07278,4.526
7684,900,sudah,16,160,sudah,1,17,390,pijar,32,18,50,840,33.09,52498.16,38.83
7685,2200,sudah,8,320,belum,10,15,90,led,31,10,57,992,29.88,50162.8734,34.722
7686,2200,belum,1,230,sudah,1,6,380,led,39,24,96,530,76.41,134206.8512,92.896
7687,900,belum,18,210,sudah,0,24,220,neon,30,6,33,861,8.85,14305.512,10.581
7688,6600,sudah,0,90,belum,9,5,210,neon,13,13,36,897,13.94,27924.97743,16.431
7689,5500,sudah,6,260,sudah,0,13,10,neon,21,19,16,655,7.26,14614.25847,8.599
7690,1300,belum,9,220,sudah,15,24,160,pijar,8,1,18,705,52.28,87301.7763,60.429
7691,3500,belum,15,200,sudah,8,23,160,neon,20,6,13,193,29.54,58112.02929,34.193
7692,3500,belum,1,290,belum,10,20,300,neon,39,14,39,161,69.01,138928.0799,81.745
7693,1300,belum,17,100,sudah,1,7,370,neon,12,14,6,535,5.00,8426.9351,5.833
7694,450,belum,4,150,sudah,6,18,310,neon,6,8,66,190,31.54,15536.77,37.438
7695,450,sudah,2,0,sudah,16,13,310,pijar,19,17,85,602,78.01,38402.855,92.537
7696,1300,sudah,16,300,sudah,7,6,0,pijar,29,13,37,998,17.27,28528.4909,19.747
7697,450,belum,12,170,belum,4,0,170,neon,4,21,38,412,4.73,2342.26,5.644
7698,3500,belum,15,240,belum,5,13,270,led,19,9,42,138,24.02,48385.6191,28.47
7699,6600,sudah,4,130,sudah,18,1,390,led,2,21,23,796,7.79,15809.02806,9.302
7700,900,belum,1,60,sudah,20,21,90,led,0,4,46,786,34.81,52249.392,38.646
7701,6600,belum,13,150,sudah,5,13,60,pijar,14,24,71,899,26.25,52014.11565,30.605
7702,1300,belum,19,230,belum,17,17,200,neon,9,18,64,967,62.95,106192.6735,73.505
7703,1300,sudah,19,350,belum,15,11,170,led,12,13,40,449,35.50,59794.6883,41.389
7704,1300,sudah,4,230,sudah,19,2,30,led,7,11,80,588,7.54,12724.9176,8.808
7705,900,belum,2,180,belum,17,16,160,pijar,17,20,65,86,57.15,89321.232,66.066
7706,5500,belum,16,140,belum,16,13,300,neon,10,8,31,258,57.17,114510.9323,67.378
7707,5500,sudah,1,260,sudah,3,10,240,led,20,17,58,700,23.16,47382.8964,27.88
7708,5500,belum,11,60,sudah,1,8,400,led,35,12,63,840,25.75,52957.3548,31.16
7709,900,sudah,13,320,sudah,18,0,170,led,1,13,90,624,4.96,8049.808,5.954
7710,900,sudah,10,190,sudah,9,7,310,pijar,38,4,59,229,25.91,41407.704,30.627
7711,5500,sudah,6,50,sudah,13,8,90,led,38,23,46,383,42.18,85396.28391,50.247
7712,1300,belum,3,120,belum,16,13,350,led,35,21,37,85,84.33,145105.668,100.44
7713,2200,belum,10,210,sudah,0,22,270,neon,33,14,74,929,30.78,53767.3999,37.217
7714,3500,sudah,16,40,belum,13,1,90,led,9,5,94,594,5.65,11274.68202,6.634
7715,5500,sudah,16,320,sudah,4,18,330,pijar,2,5,83,717,25.59,51711.59931,30.427
7716,450,belum,3,130,belum,19,14,40,pijar,15,23,55,349,27.83,12596.91,30.354
7717,900,belum,16,240,sudah,13,9,120,neon,22,10,82,494,30.91,49231.728,36.414
7718,900,belum,7,30,sudah,14,13,220,pijar,15,9,13,247,36.28,57124.704,42.252
7719,2200,belum,8,0,sudah,11,5,130,led,15,16,54,58,17.04,29136.7096,20.168
7720,6600,belum,5,90,sudah,3,10,30,led,13,1,28,593,2.14,3920.81571,2.307
7721,900,belum,9,150,belum,0,0,400,pijar,17,18,56,120,15.85,25155.312,18.606
7722,1300,sudah,11,40,sudah,0,2,220,pijar,11,16,12,595,2.96,4546.4709,3.147
7723,900,belum,17,270,belum,13,22,50,pijar,22,24,87,375,56.98,88151.752,65.201
7724,6600,sudah,14,10,belum,10,13,320,neon,3,13,25,875,36.96,74082.5127,43.59
7725,5500,belum,10,170,sudah,14,18,370,pijar,40,8,49,243,93.40,188414.9944,110.863
7726,6600,belum,3,90,belum,15,13,390,neon,27,6,7,454,65.66,132406.9832,77.908
7727,2200,sudah,0,60,belum,9,5,250,led,19,4,53,43,12.97,22134.2487,15.321
7728,6600,belum,9,70,belum,1,22,100,neon,33,5,96,208,15.79,32083.72734,18.878
7729,6600,sudah,11,350,belum,4,4,100,led,30,22,40,455,26.82,54903.31665,32.305
7730,3500,sudah,0,50,belum,9,7,80,pijar,9,4,42,454,6.36,11906.90718,7.006
7731,2200,belum,18,340,belum,10,3,60,neon,5,14,71,657,11.50,19571.3509,13.547
7732,2200,belum,12,190,belum,7,13,70,neon,5,2,18,864,8.81,14004.9218,9.694
7733,900,sudah,2,160,belum,3,22,130,led,37,11,47,722,24.24,38871.352,28.751
7734,5500,belum,16,190,sudah,8,13,100,led,15,14,96,552,28.90,58042.34856,34.152
7735,5500,sudah,11,50,belum,11,21,0,led,11,10,97,585,11.76,20062.95165,11.805
7736,5500,belum,16,310,sudah,15,3,50,led,35,13,20,811,14.55,29097.65313,17.121
7737,1300,sudah,15,40,sudah,2,16,290,pijar,4,8,75,782,11.09,18870.6714,13.062
7738,6600,sudah,0,80,belum,8,16,130,led,19,15,63,769,30.16,60102.17892,35.364
7739,2200,sudah,1,190,belum,11,5,230,led,22,9,77,117,23.65,40744.8741,28.203
7740,450,belum,0,110,sudah,1,21,380,led,40,6,45,277,15.83,7908.655,19.057
7741,900,belum,7,0,sudah,5,0,160,pijar,29,11,99,696,27.08,43638.504,32.277
7742,6600,belum,9,30,belum,3,6,20,led,27,21,62,560,30.12,61767.71832,36.344
7743,1300,belum,10,340,sudah,15,17,40,neon,19,21,98,180,45.49,76398.6254,52.882
7744,2200,belum,6,110,belum,1,17,90,neon,32,17,89,964,42.71,74503.179,51.57
7745,1300,belum,3,110,sudah,6,15,370,pijar,19,21,100,530,62.13,106994.482,74.06
7746,6600,belum,17,100,belum,4,21,220,pijar,5,18,82,292,23.82,47335.30956,27.852
7747,5500,belum,5,110,sudah,18,4,90,led,29,10,79,769,25.80,52190.86677,30.709
7748,900,belum,9,320,belum,14,18,370,pijar,9,22,7,247,82.74,132162.056,97.753
7749,3500,belum,0,170,belum,9,1,200,led,5,20,55,742,6.69,13667.62026,8.042
7750,2200,sudah,15,350,sudah,18,24,90,pijar,3,15,67,124,42.13,68289.5243,47.269
7751,2200,belum,16,200,sudah,15,12,140,pijar,23,12,10,430,27.82,45638.073,31.59
7752,2200,sudah,20,300,belum,10,24,230,led,34,2,80,853,57.55,97507.1371,67.493
7753,3500,belum,16,360,sudah,12,21,350,pijar,10,6,85,887,84.02,169862.9249,99.947
7754,3500,belum,16,230,sudah,14,6,100,pijar,38,0,92,232,10.81,20924.61336,12.312
7755,450,belum,20,100,sudah,4,13,190,pijar,1,15,44,360,11.10,5353.5,12.9
7756,1300,sudah,11,310,sudah,11,13,320,pijar,4,24,65,835,47.41,81257.1515,56.245
7757,6600,sudah,12,320,sudah,5,3,190,pijar,22,11,46,912,15.97,31838.99502,18.734
7758,900,belum,15,30,belum,13,5,390,pijar,5,2,17,732,22.56,36101.104,26.702
7759,3500,sudah,1,220,sudah,16,12,340,neon,1,1,38,956,55.95,113008.5478,66.494
7760,3500,belum,13,150,sudah,17,19,120,led,8,1,32,413,36.40,70324.85187,41.379
7761,2200,belum,6,40,sudah,15,2,120,pijar,19,24,16,437,10.56,16719.5131,11.573
7762,5500,belum,3,120,sudah,1,12,350,pijar,15,3,8,817,4.89,9750.20361,5.737
7763,1300,sudah,2,250,sudah,13,10,330,pijar,11,14,28,919,41.13,70257.2057,48.631
7764,450,belum,14,350,sudah,3,21,290,pijar,1,15,35,135,20.11,9889.45,23.83
7765,450,sudah,16,320,sudah,7,18,170,pijar,14,24,53,112,38.08,18450.9,44.46
7766,1300,sudah,13,290,belum,15,17,240,led,22,12,2,631,56.56,95536.5663,66.129
7767,6600,sudah,2,360,belum,2,22,70,pijar,9,5,33,362,5.10,9597.24591,5.647
7768,6600,sudah,0,290,sudah,10,1,150,pijar,35,14,14,71,7.87,14328.73743,8.431
7769,3500,sudah,14,210,sudah,10,1,30,pijar,1,23,78,338,4.60,9129.87516,5.372
7770,450,belum,2,120,sudah,15,14,340,led,19,19,71,110,81.49,40413.115,97.381
7771,6600,sudah,2,180,belum,18,1,90,led,15,17,69,702,16.84,34461.36981,20.277
7772,900,sudah,8,0,belum,9,0,80,neon,2,2,59,306,0.49,732.784,0.542
7773,3500,belum,20,280,belum,20,21,200,pijar,18,4,23,402,79.04,155775.5207,91.658
7774,6600,sudah,1,250,sudah,20,6,90,pijar,21,6,67,594,17.59,34136.75958,20.086
7775,450,belum,19,300,belum,12,11,360,neon,37,23,64,511,90.35,44900.925,108.195
7776,6600,belum,9,110,sudah,11,22,330,pijar,36,18,15,733,77.87,155172.1876,91.303
7777,2200,sudah,16,120,belum,19,4,320,neon,1,8,20,338,22.67,38628.3886,26.738
7778,3500,belum,4,20,belum,14,24,90,led,23,17,65,297,48.96,95228.06496,56.032
7779,2200,belum,1,170,sudah,7,15,280,neon,26,11,87,921,46.32,79997.3731,55.373
7780,3500,belum,20,180,belum,10,21,350,led,29,12,56,268,81.42,164609.6777,96.856
7781,6600,belum,19,290,belum,10,14,280,led,0,24,89,630,38.49,77056.6902,45.34
7782,5500,sudah,4,70,sudah,9,22,350,neon,24,12,16,840,63.14,127512.3368,75.028
7783,450,sudah,14,0,sudah,0,3,290,pijar,31,13,75,607,26.08,12795.28,30.832
7784,2200,belum,17,100,belum,3,17,40,led,5,15,7,966,4.84,7557.2257,5.231
7785,5500,belum,8,60,sudah,16,22,390,neon,28,6,62,215,124.41,252194.9562,148.391
7786,2200,belum,20,350,belum,3,3,40,led,33,4,94,903,17.16,29863.3937,20.671
7787,450,sudah,20,90,sudah,14,3,20,led,15,10,14,874,5.05,2329.81,5.614
7788,5500,sudah,13,320,belum,19,12,310,pijar,13,14,42,132,70.12,140408.3705,82.616
7789,5500,sudah,20,230,belum,18,5,90,led,29,20,64,120,41.95,84874.5282,49.94
7790,1300,belum,13,180,belum,5,22,340,pijar,30,18,87,735,73.70,126346.2385,87.455
7791,3500,belum,15,350,belum,9,16,260,pijar,37,24,77,849,94.69,190202.9,111.915
7792,1300,belum,12,130,sudah,12,24,270,pijar,6,19,69,495,74.30,126672.7407,87.681
7793,1300,sudah,11,170,sudah,15,15,0,pijar,31,0,30,441,3.62,3338.7017,2.311
7794,450,belum,9,70,sudah,1,22,190,pijar,37,4,24,680,7.89,3752.43,9.042
7795,5500,sudah,3,180,sudah,11,0,60,neon,28,7,6,367,1.81,3540.12099,2.083
7796,3500,sudah,13,280,belum,8,20,90,neon,11,2,8,640,16.93,32046.33768,18.856
7797,450,belum,8,210,belum,20,21,390,led,16,24,41,338,152.64,75348.23,181.562
7798,6600,belum,2,300,sudah,12,0,260,pijar,30,22,13,108,8.81,15785.23464,9.288
7799,1300,belum,19,200,sudah,20,11,320,led,35,20,14,653,71.29,122298.1891,84.653
7800,2200,sudah,12,140,belum,2,1,220,led,17,2,62,465,3.94,6779.9771,4.693
7801,1300,sudah,8,30,belum,11,6,270,neon,5,20,41,147,18.95,32226.9229,22.307
7802,450,belum,16,100,belum,7,2,40,led,4,13,81,132,5.55,2699.16,6.504
7803,2200,sudah,16,340,sudah,3,13,210,neon,6,15,0,554,12.05,20491.6248,14.184
7804,450,sudah,6,40,belum,20,19,330,neon,38,13,53,138,128.15,63063.4,151.96
7805,900,sudah,11,250,sudah,8,23,0,pijar,25,16,93,733,35.50,55003.416,40.683
7806,2200,belum,3,100,belum,3,18,300,led,22,21,80,287,44.65,77648.2909,53.747
7807,900,belum,19,80,belum,20,6,340,neon,34,22,28,694,53.92,86471.216,63.958
7808,900,sudah,8,90,belum,13,4,350,led,4,5,100,83,17.72,28396.056,21.003
7809,900,sudah,6,220,sudah,20,10,260,pijar,17,2,100,702,48.66,77634.544,57.422
7810,5500,sudah,0,160,belum,14,7,180,neon,30,21,46,894,40.09,80751.46842,47.514
7811,450,sudah,5,120,sudah,20,4,250,pijar,27,4,39,560,21.62,10529.38,25.372
7812,900,belum,19,120,sudah,13,12,230,pijar,10,17,42,891,39.44,62450.232,46.191
7813,3500,sudah,12,340,sudah,0,15,370,neon,25,1,73,189,5.07,10356.93582,6.094
7814,6600,belum,17,10,sudah,13,14,120,neon,12,12,42,191,24.67,48010.02297,28.249
7815,900,sudah,5,280,sudah,4,3,310,pijar,32,24,89,283,61.97,99716.76,73.755
7816,5500,sudah,3,200,sudah,19,0,170,led,40,24,48,597,38.98,80348.67981,47.277
7817,2200,belum,10,340,sudah,3,19,70,pijar,5,15,35,469,9.21,15146.2348,10.484
7818,450,belum,3,100,belum,2,9,360,neon,0,11,8,438,6.09,2995.47,7.218
7819,2200,sudah,5,170,belum,15,0,50,led,10,24,67,541,14.40,25240.3537,17.471
7820,450,belum,18,100,belum,15,3,230,neon,4,13,36,746,12.62,6128.72,14.768
7821,900,sudah,11,120,belum,4,18,70,led,31,14,56,801,26.57,42540.68,31.465
7822,450,belum,16,180,belum,13,17,300,pijar,33,22,46,89,87.49,42605.975,102.665
7823,6600,sudah,12,100,sudah,18,9,280,led,19,9,71,821,50.11,101159.4247,59.522
7824,3500,sudah,7,0,belum,0,22,250,neon,31,11,55,733,16.17,33120.44064,19.488
7825,1300,belum,16,260,sudah,18,11,10,neon,21,8,27,561,10.85,16234.0939,11.237
7826,900,belum,14,130,belum,5,2,260,neon,7,7,72,849,7.40,11893.544,8.797
7827,2200,belum,3,80,sudah,15,0,200,neon,4,23,66,37,5.26,9172.4003,6.349
7828,900,belum,16,10,sudah,8,4,310,neon,9,6,84,460,12.71,20382.752,15.076
7829,3500,belum,10,230,sudah,9,11,250,pijar,15,15,65,870,36.08,72306.50385,42.545
7830,6600,sudah,9,220,belum,7,4,30,pijar,28,21,93,868,49.21,99204.96516,58.372
7831,1300,sudah,19,150,belum,5,9,90,pijar,10,3,13,335,6.80,11015.8375,7.625
7832,5500,belum,16,40,sudah,3,21,320,neon,4,19,95,25,23.59,47663.31885,28.045
7833,900,sudah,11,280,sudah,3,8,150,neon,13,7,88,661,12.86,20751.848,15.349
7834,900,sudah,0,190,sudah,18,24,60,neon,33,13,85,605,55.05,85162.48,62.99
7835,5500,belum,19,70,belum,3,2,220,led,4,9,88,761,5.56,11181.20787,6.579
7836,2200,sudah,19,30,sudah,19,12,90,neon,37,8,4,193,20.35,32458.0749,22.467
7837,900,belum,2,140,sudah,0,13,380,neon,20,24,72,372,29.10,47606.624,35.212
7838,3500,belum,3,150,sudah,6,22,100,led,37,24,18,901,26.21,51895.14855,30.535
7839,6600,sudah,20,220,belum,18,13,380,pijar,22,15,61,361,96.05,193425.2088,113.811
7840,1300,belum,15,60,belum,8,7,60,pijar,24,21,66,696,32.81,55216.434,38.22
7841,5500,belum,12,50,belum,16,11,40,led,40,2,80,215,13.29,24226.80015,14.255
7842,3500,belum,10,360,sudah,2,11,350,pijar,5,14,99,627,15.81,32048.03721,18.857
7843,1300,sudah,6,30,sudah,19,19,350,pijar,6,22,4,194,107.29,183840.9644,127.252
7844,2200,belum,9,180,belum,19,19,300,neon,38,13,91,991,131.21,225178.1655,155.865
7845,6600,sudah,5,100,sudah,12,20,380,pijar,5,2,82,282,77.92,157719.7831,92.802
7846,3500,belum,9,310,belum,0,23,220,neon,6,11,86,880,7.74,15883.80738,9.346
7847,450,sudah,8,100,belum,2,16,160,led,10,19,93,669,20.25,10067.485,24.259
7848,5500,sudah,10,50,belum,20,9,200,led,21,1,91,974,33.91,66935.98905,39.385
7849,6600,belum,15,80,belum,0,21,290,neon,34,5,22,582,4.69,9384.80466,5.522
7850,450,sudah,14,150,belum,8,5,340,led,16,7,28,36,15.92,7831.88,18.872
7851,2200,sudah,9,360,sudah,18,6,10,led,26,1,82,628,6.66,10228.476,7.08
7852,3500,sudah,20,0,belum,20,15,30,neon,28,10,0,250,10.42,15720.6525,9.25
7853,5500,belum,2,330,belum,16,9,330,neon,35,16,21,484,51.06,102692.4007,60.424
7854,5500,belum,5,340,belum,13,1,100,led,34,11,16,189,7.74,15589.78869,9.173
7855,1300,belum,18,20,sudah,14,9,0,pijar,18,13,84,576,18.34,29749.2624,20.592
7856,2200,sudah,15,160,belum,13,17,390,pijar,32,7,4,46,75.81,129346.8804,89.532
7857,900,belum,9,70,belum,0,5,20,neon,29,16,86,930,34.26,56059.328,41.464
7858,450,sudah,10,60,sudah,6,21,80,led,2,22,84,363,13.08,6116.685,14.739
7859,900,belum,4,320,sudah,19,4,230,pijar,19,19,39,511,28.58,45089.2,33.35
7860,6600,sudah,3,20,belum,9,16,50,pijar,3,11,38,491,8.71,15304.26765,9.005
7861,5500,sudah,18,240,belum,7,2,20,pijar,1,3,5,192,4.17,8169.64071,4.807
7862,2200,sudah,1,10,belum,11,18,160,pijar,22,19,3,689,30.05,48589.5951,33.633
7863,6600,sudah,8,90,belum,5,19,30,led,6,10,58,875,7.38,13468.77525,7.925
7864,2200,belum,14,10,belum,17,11,170,neon,32,17,24,25,38.85,65027.3917,45.011
7865,1300,sudah,19,190,sudah,14,4,80,neon,29,19,86,978,47.06,81559.0938,56.454
7866,5500,sudah,10,270,sudah,17,3,300,neon,0,4,11,170,15.33,30880.4601,18.17
7867,6600,sudah,0,320,sudah,2,0,80,led,21,4,71,257,5.12,10572.77613,6.221
7868,2200,belum,20,230,belum,10,12,220,pijar,29,12,24,942,34.81,58212.7418,40.294
7869,1300,belum,9,170,sudah,11,1,80,neon,30,8,45,75,11.13,19192.8395,13.285
7870,3500,sudah,1,120,sudah,9,2,60,led,31,22,76,985,44.57,91803.51201,54.017
7871,900,belum,12,230,sudah,19,24,370,pijar,0,17,23,605,144.56,232658.92,172.085
7872,3500,sudah,1,100,sudah,11,0,370,neon,32,12,33,604,11.15,22732.91328,13.376
7873,6600,belum,5,310,belum,13,19,110,led,9,14,40,873,30.59,58859.82249,34.633
